time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.520000000000002,-1.80729943722,-1.22476866194,16.9205611648,6.01152302536,0.145447610729,0.0,-2.21468619796,-2.28202461138,4.90162898925,-0.203844317826,0.0788826742479,0.0,441.30225714177186,442.59363003727816,441.9517630706848,442.68642781842846
2.580000000000002,-1.94237101034,-1.36558837718,17.2107521973,5.99916359357,0.150516947408,0.0,-2.28812180624,-2.41289681345,4.77137951026,-0.210662372151,0.0938324349743,0.0,397.8105482480651,399.18406738054836,399.6225666901194,398.95340265734814
2.640000000000002,-2.08232611726,-1.51516739353,17.495554043,5.98683303624,0.155727988132,0.0,-2.37751419841,-2.57403907705,4.7214830234,-0.196816765147,0.0668173654288,0.0,429.57615552386426,427.28505472638943,426.5790022234339,427.71635178241473
2.700000000000002,-2.22840466802,-1.67586465722,17.7813440868,5.9753060552,0.15978004809,0.0,-2.4920952934,-2.78346711445,4.80358561904,-0.184080959114,0.0689303511348,0.0,473.53533345840026,473.7009818687179,470.94448759842163,471.8949163155766
2.760000000000002,-2.3807225361,-1.84798801282,18.0676776013,5.96455032334,0.163729123841,0.0,-2.58551977769,-2.95482210494,4.7403804278,-0.171052353028,0.0587292554638,0.0,426.994375077137,426.12643646171955,427.18215919578023,428.2593608439616
2.820000000000002,-2.53917210678,-2.03142776431,18.3527404128,5.9553116341,0.166719734995,0.0,-2.69640380255,-3.16056348645,4.76076283288,-0.132347559452,0.0187822919628,0.0,458.39975975682387,455.21498381492273,454.8191817112155,457.8861096362764
2.880000000000002,-2.70365802211,-2.22608804835,18.6351572472,5.94737209484,0.167945493477,0.0,-2.78662557894,-3.32878458726,4.65296539659,-0.13228192792,0.0235348263087,0.0,414.4614034824383,414.8789971059901,414.1406525787923,414.12892544103175
2.940000000000002,-2.87446380892,-2.43267634207,18.9159136763,5.9391548512,0.168929631738,0.0,-2.90695403997,-3.55807090184,4.70447610685,-0.148469867518,-0.00433484079376,0.0,470.58530830191313,468.42256847485,469.5650487112744,468.29083457612745
3.000000000000002,-3.05236096638,-2.65289126793,19.1988295036,5.9298730109,0.168894657985,0.0,-3.02289554003,-3.78311167065,4.72506051389,-0.171584789794,0.00602684258371,0.0,462.1742176011736,462.9903401538148,461.5485010749992,459.69799261839705
3.0600000000000023,-3.23795179826,-2.88827179162,19.4868633257,5.91944458582,0.169690716267,0.0,-3.16335211474,-4.06361087602,4.87415595213,-0.178662259546,0.0248093023381,0.0,503.4542072459995,504.81147792352806,504.62992495642067,504.0935163728793
3.1200000000000023,-3.43017706057,-3.13691825424,19.7737710947,5.90905634934,0.172138027686,0.0,-3.24442873546,-4.22548741212,4.68947767554,-0.163914232714,0.0615140292395,0.0,394.05281922954714,397.43327011778666,394.4725734192322,395.7993799351231
3.1800000000000024,-3.62875045187,-3.39843930471,20.0571699643,5.89929897048,0.175509383647,0.0,-3.37491698105,-4.49250990383,4.75554858193,-0.160161236217,0.0425467140555,0.0,484.1377973175423,482.71009631649156,482.39117410053126,482.6516456479899
3.2400000000000024,-3.83422865259,-3.67406938511,20.339190379,5.88988007502,0.177957060212,0.0,-3.47460174532,-4.69592429006,4.64462751273,-0.151286414317,0.0370385680565,0.0,427.08764165011763,426.6184042940192,426.07860338627455,426.81232678266196
3.3000000000000025,-4.04633707659,-3.96333990675,20.6175296767,5.8809422658,0.180226667321,0.0,-3.59582809497,-4.94705070546,4.63218032422,-0.144686097151,0.0393580152759,0.0,462.6761861459678,462.85942329348813,461.2452879820817,461.74640793284345
3.3600000000000025,-4.26634954591,-4.26909189062,20.8979034123,5.87216509658,0.182579401369,0.0,-3.73799638396,-5.2451489563,4.71176895914,-0.149690990311,0.0389191397824,0.0,494.97976250574254,494.9480514056496,494.45148592175565,494.0648573543515
3.4200000000000026,-4.49410486378,-4.59108665296,21.1787079439,5.86378122726,0.185001371059,0.0,-3.85403445719,-5.48864662367,4.64742244361,-0.124937055161,0.0431129010112,0.0,450.35107649322146,450.69106655135243,450.91334089824284,452.8909231189136
